county,office,district,town,precinct,candidate,party,votes,state_election_id
Addison,State Senate,ADD,Ferrisburgh,Addison 3,Christopher A. Bray,Democratic,33,67998
Addison,State Senate,ADD,Goshen,Addison 2,Christopher A. Bray,Democratic,5,67998
Addison,State Senate,ADD,Granville,Orange-Washington-Addison,Christopher A. Bray,Democratic,5,67998
Addison,State Senate,ADD,Hancock,Addison 2,Christopher A. Bray,Democratic,8,67998
Chittenden,State Senate,ADD,Huntington,Washington-Chittenden,Christopher A. Bray,Democratic,62,67998
Addison,State Senate,ADD,Leicester,Addison 2,Christopher A. Bray,Democratic,13,67998
Addison,State Senate,ADD,Lincoln,Addison 4,Christopher A. Bray,Democratic,41,67998
Addison,State Senate,ADD,Middlebury,Addison 1,Christopher A. Bray,Democratic,481,67998
Addison,State Senate,ADD,Monkton,Addison 4,Christopher A. Bray,Democratic,46,67998
Addison,State Senate,ADD,New Haven,Addison 5,Christopher A. Bray,Democratic,36,67998
Addison,State Senate,ADD,Orwell,Addison-Rutland,Christopher A. Bray,Democratic,20,67998
Addison,State Senate,ADD,Panton,Addison 3,Christopher A. Bray,Democratic,13,67998
Addison,State Senate,ADD,Ripton,Addison 2,Christopher A. Bray,Democratic,41,67998
Addison,State Senate,ADD,Salisbury,Addison 2,Christopher A. Bray,Democratic,19,67998
Addison,State Senate,ADD,Shoreham,Addison-Rutland,Christopher A. Bray,Democratic,52,67998
Addison,State Senate,ADD,Starksboro,Addison 4,Christopher A. Bray,Democratic,32,67998
Addison,State Senate,ADD,Vergennes,Addison 3,Christopher A. Bray,Democratic,32,67998
Addison,State Senate,ADD,Waltham,Addison 3,Christopher A. Bray,Democratic,7,67998
Addison,State Senate,ADD,Weybridge,Addison 5,Christopher A. Bray,Democratic,36,67998
Addison,State Senate,ADD,Whiting,Addison-Rutland,Christopher A. Bray,Democratic,8,67998
Addison,State Senate,ADD,Addison,Addison 3,Write Ins,Democratic,0,67998
Addison,State Senate,ADD,Bridport,Addison 5,Write Ins,Democratic,1,67998
Addison,State Senate,ADD,Bristol,Addison 4,Write Ins,Democratic,0,67998
Addison,State Senate,ADD,Cornwall,Addison 2,Write Ins,Democratic,0,67998
Addison,State Senate,ADD,Ferrisburgh,Addison 3,Write Ins,Democratic,2,67998
Addison,State Senate,ADD,Goshen,Addison 2,Write Ins,Democratic,0,67998
Addison,State Senate,ADD,Granville,Orange-Washington-Addison,Write Ins,Democratic,0,67998
Addison,State Senate,ADD,Hancock,Addison 2,Write Ins,Democratic,0,67998
Chittenden,State Senate,ADD,Huntington,Washington-Chittenden,Write Ins,Democratic,2,67998
Addison,State Senate,ADD,Leicester,Addison 2,Write Ins,Democratic,0,67998
Addison,State Senate,ADD,Lincoln,Addison 4,Write Ins,Democratic,0,67998
Addison,State Senate,ADD,Middlebury,Addison 1,Write Ins,Democratic,3,67998
Addison,State Senate,ADD,Monkton,Addison 4,Write Ins,Democratic,0,67998
Addison,State Senate,ADD,New Haven,Addison 5,Write Ins,Democratic,0,67998
Addison,State Senate,ADD,Orwell,Addison-Rutland,Write Ins,Democratic,1,67998
Addison,State Senate,ADD,Panton,Addison 3,Write Ins,Democratic,0,67998
Addison,State Senate,ADD,Ripton,Addison 2,Write Ins,Democratic,0,67998
Addison,State Senate,ADD,Salisbury,Addison 2,Write Ins,Democratic,0,67998
Addison,State Senate,ADD,Shoreham,Addison-Rutland,Write Ins,Democratic,0,67998
Addison,State Senate,ADD,Starksboro,Addison 4,Write Ins,Democratic,1,67998
Addison,State Senate,ADD,Vergennes,Addison 3,Write Ins,Democratic,0,67998
Addison,State Senate,ADD,Waltham,Addison 3,Write Ins,Democratic,0,67998
Addison,State Senate,ADD,Weybridge,Addison 5,Write Ins,Democratic,1,67998
Addison,State Senate,ADD,Whiting,Addison-Rutland,Write Ins,Democratic,0,67998
Addison,State Senate,ADD,Addison,Addison 3,Blanks,Democratic,15,67998
Addison,State Senate,ADD,Bridport,Addison 5,Blanks,Democratic,5,67998
Addison,State Senate,ADD,Bristol,Addison 4,Blanks,Democratic,15,67998
Addison,State Senate,ADD,Cornwall,Addison 2,Blanks,Democratic,19,67998
Addison,State Senate,ADD,Ferrisburgh,Addison 3,Blanks,Democratic,23,67998
Addison,State Senate,ADD,Goshen,Addison 2,Blanks,Democratic,7,67998
Addison,State Senate,ADD,Granville,Orange-Washington-Addison,Blanks,Democratic,10,67998
Addison,State Senate,ADD,Hancock,Addison 2,Blanks,Democratic,5,67998
Chittenden,State Senate,ADD,Huntington,Washington-Chittenden,Blanks,Democratic,36,67998
Addison,State Senate,ADD,Leicester,Addison 2,Blanks,Democratic,4,67998
Addison,State Senate,ADD,Lincoln,Addison 4,Blanks,Democratic,12,67998
Addison,State Senate,ADD,Middlebury,Addison 1,Blanks,Democratic,288,67998
Addison,State Senate,ADD,Monkton,Addison 4,Blanks,Democratic,4,67998
Addison,State Senate,ADD,New Haven,Addison 5,Blanks,Democratic,4,67998
Addison,State Senate,ADD,Orwell,Addison-Rutland,Blanks,Democratic,13,67998
Addison,State Senate,ADD,Panton,Addison 3,Blanks,Democratic,6,67998
Addison,State Senate,ADD,Ripton,Addison 2,Blanks,Democratic,20,67998
Addison,State Senate,ADD,Salisbury,Addison 2,Blanks,Democratic,8,67998
Addison,State Senate,ADD,Shoreham,Addison-Rutland,Blanks,Democratic,46,67998
Addison,State Senate,ADD,Starksboro,Addison 4,Blanks,Democratic,11,67998
Addison,State Senate,ADD,Vergennes,Addison 3,Blanks,Democratic,11,67998
Addison,State Senate,ADD,Waltham,Addison 3,Blanks,Democratic,2,67998
Addison,State Senate,ADD,Weybridge,Addison 5,Blanks,Democratic,5,67998
Addison,State Senate,ADD,Whiting,Addison-Rutland,Blanks,Democratic,9,67998
Addison,State Senate,ADD,Addison,Addison 3,Total Votes Cast,Democratic,0,67998
Addison,State Senate,ADD,Bridport,Addison 5,Total Votes Cast,Democratic,0,67998
Addison,State Senate,ADD,Bristol,Addison 4,Total Votes Cast,Democratic,0,67998
Addison,State Senate,ADD,Cornwall,Addison 2,Total Votes Cast,Democratic,0,67998
Addison,State Senate,ADD,Ferrisburgh,Addison 3,Total Votes Cast,Democratic,0,67998
Addison,State Senate,ADD,Goshen,Addison 2,Total Votes Cast,Democratic,0,67998
Addison,State Senate,ADD,Granville,Orange-Washington-Addison,Total Votes Cast,Democratic,0,67998
Addison,State Senate,ADD,Hancock,Addison 2,Total Votes Cast,Democratic,0,67998
Chittenden,State Senate,ADD,Huntington,Washington-Chittenden,Total Votes Cast,Democratic,0,67998
Addison,State Senate,ADD,Leicester,Addison 2,Total Votes Cast,Democratic,0,67998
Addison,State Senate,ADD,Lincoln,Addison 4,Total Votes Cast,Democratic,0,67998
Addison,State Senate,ADD,Middlebury,Addison 1,Total Votes Cast,Democratic,0,67998
Addison,State Senate,ADD,Monkton,Addison 4,Total Votes Cast,Democratic,0,67998
Addison,State Senate,ADD,New Haven,Addison 5,Total Votes Cast,Democratic,0,67998
Addison,State Senate,ADD,Orwell,Addison-Rutland,Total Votes Cast,Democratic,0,67998
Addison,State Senate,ADD,Panton,Addison 3,Total Votes Cast,Democratic,0,67998
Addison,State Senate,ADD,Ripton,Addison 2,Total Votes Cast,Democratic,0,67998
Addison,State Senate,ADD,Salisbury,Addison 2,Total Votes Cast,Democratic,0,67998
Addison,State Senate,ADD,Shoreham,Addison-Rutland,Total Votes Cast,Democratic,0,67998
Addison,State Senate,ADD,Starksboro,Addison 4,Total Votes Cast,Democratic,0,67998
Addison,State Senate,ADD,Vergennes,Addison 3,Total Votes Cast,Democratic,0,67998
Addison,State Senate,ADD,Waltham,Addison 3,Total Votes Cast,Democratic,0,67998
Addison,State Senate,ADD,Weybridge,Addison 5,Total Votes Cast,Democratic,0,67998
Addison,State Senate,ADD,Whiting,Addison-Rutland,Total Votes Cast,Democratic,0,67998
Bennington,State Senate,BEN,Arlington,Bennington 4,Dick Sears,Democratic,39,68002
Bennington,State Senate,BEN,Bennington,Bennington 2-1,Dick Sears,Democratic,747,68002
Bennington,State Senate,BEN,Bennington,Bennington 2-2,Dick Sears,Democratic,354,68002
Bennington,State Senate,BEN,Dorset,Bennington-Rutland,Dick Sears,Democratic,96,68002
Bennington,State Senate,BEN,Landgrove,Bennington-Rutland,Dick Sears,Democratic,10,68002
Bennington,State Senate,BEN,Manchester,Bennington 4,Dick Sears,Democratic,73,68002
Bennington,State Senate,BEN,Peru,Bennington-Rutland,Dick Sears,Democratic,18,68002
Bennington,State Senate,BEN,Pownal,Bennington 1,Dick Sears,Democratic,104,68002
Bennington,State Senate,BEN,Readsboro,Windham-Bennington,Dick Sears,Democratic,14,68002
Bennington,State Senate,BEN,Rupert,Rutland-Bennington,Dick Sears,Democratic,29,68002
Bennington,State Senate,BEN,Sandgate,Bennington 4,Dick Sears,Democratic,17,68002
Bennington,State Senate,BEN,Searsburg,Windham-Bennington,Dick Sears,Democratic,1,68002
Bennington,State Senate,BEN,Shaftsbury,Bennington 3,Dick Sears,Democratic,59,68002
Bennington,State Senate,BEN,Stamford,Windham-Bennington,Dick Sears,Democratic,15,68002
Bennington,State Senate,BEN,Sunderland,Bennington 3,Dick Sears,Democratic,4,68002
Bennington,State Senate,BEN,Sunderland,Bennington 4,Dick Sears,Democratic,5,68002
Windham,State Senate,BEN,Wilmington,Windham 6,Dick Sears,Democratic,34,68002
Bennington,State Senate,BEN,Winhall,Windham-Bennington-Windsor,Dick Sears,Democratic,5,68002
Bennington,State Senate,BEN,Woodford,Bennington 1,Dick Sears,Democratic,13,68002
Bennington,State Senate,BEN,Arlington,Bennington 4,Brian Campion,Democratic,34,68002
Bennington,State Senate,BEN,Bennington,Bennington 2-1,Brian Campion,Democratic,624,68002
Bennington,State Senate,BEN,Bennington,Bennington 2-2,Brian Campion,Democratic,337,68002
Bennington,State Senate,BEN,Dorset,Bennington-Rutland,Brian Campion,Democratic,73,68002
Bennington,State Senate,BEN,Landgrove,Bennington-Rutland,Brian Campion,Democratic,7,68002
Bennington,State Senate,BEN,Manchester,Bennington 4,Brian Campion,Democratic,51,68002
Bennington,State Senate,BEN,Peru,Bennington-Rutland,Brian Campion,Democratic,16,68002
Bennington,State Senate,BEN,Pownal,Bennington 1,Brian Campion,Democratic,75,68002
Bennington,State Senate,BEN,Readsboro,Windham-Bennington,Brian Campion,Democratic,9,68002
Bennington,State Senate,BEN,Rupert,Rutland-Bennington,Brian Campion,Democratic,20,68002
Bennington,State Senate,BEN,Sandgate,Bennington 4,Brian Campion,Democratic,16,68002
Bennington,State Senate,BEN,Searsburg,Windham-Bennington,Brian Campion,Democratic,2,68002
Bennington,State Senate,BEN,Shaftsbury,Bennington 3,Brian Campion,Democratic,53,68002
Bennington,State Senate,BEN,Stamford,Windham-Bennington,Brian Campion,Democratic,11,68002
Bennington,State Senate,BEN,Sunderland,Bennington 3,Brian Campion,Democratic,6,68002
Bennington,State Senate,BEN,Sunderland,Bennington 4,Brian Campion,Democratic,4,68002
Windham,State Senate,BEN,Wilmington,Windham 6,Brian Campion,Democratic,15,68002
Bennington,State Senate,BEN,Winhall,Windham-Bennington-Windsor,Brian Campion,Democratic,4,68002
Bennington,State Senate,BEN,Woodford,Bennington 1,Brian Campion,Democratic,11,68002
Bennington,State Senate,BEN,Arlington,Bennington 4,Write Ins,Democratic,1,68002
Bennington,State Senate,BEN,Bennington,Bennington 2-1,Write Ins,Democratic,8,68002
Bennington,State Senate,BEN,Bennington,Bennington 2-2,Write Ins,Democratic,5,68002
Bennington,State Senate,BEN,Dorset,Bennington-Rutland,Write Ins,Democratic,1,68002
Bennington,State Senate,BEN,Landgrove,Bennington-Rutland,Write Ins,Democratic,0,68002
Bennington,State Senate,BEN,Manchester,Bennington 4,Write Ins,Democratic,2,68002
Bennington,State Senate,BEN,Peru,Bennington-Rutland,Write Ins,Democratic,0,68002
Bennington,State Senate,BEN,Pownal,Bennington 1,Write Ins,Democratic,0,68002
Bennington,State Senate,BEN,Readsboro,Windham-Bennington,Write Ins,Democratic,1,68002
Bennington,State Senate,BEN,Rupert,Rutland-Bennington,Write Ins,Democratic,0,68002
Bennington,State Senate,BEN,Sandgate,Bennington 4,Write Ins,Democratic,0,68002
Bennington,State Senate,BEN,Searsburg,Windham-Bennington,Write Ins,Democratic,0,68002
Bennington,State Senate,BEN,Shaftsbury,Bennington 3,Write Ins,Democratic,2,68002
Bennington,State Senate,BEN,Stamford,Windham-Bennington,Write Ins,Democratic,0,68002
Bennington,State Senate,BEN,Sunderland,Bennington 3,Write Ins,Democratic,0,68002
Bennington,State Senate,BEN,Sunderland,Bennington 4,Write Ins,Democratic,0,68002
Windham,State Senate,BEN,Wilmington,Windham 6,Write Ins,Democratic,0,68002
Bennington,State Senate,BEN,Winhall,Windham-Bennington-Windsor,Write Ins,Democratic,0,68002
Bennington,State Senate,BEN,Woodford,Bennington 1,Write Ins,Democratic,1,68002
Bennington,State Senate,BEN,Arlington,Bennington 4,Blanks,Democratic,12,68002
Bennington,State Senate,BEN,Bennington,Bennington 2-1,Blanks,Democratic,587,68002
Bennington,State Senate,BEN,Bennington,Bennington 2-2,Blanks,Democratic,208,68002
Bennington,State Senate,BEN,Dorset,Bennington-Rutland,Blanks,Democratic,82,68002
Bennington,State Senate,BEN,Landgrove,Bennington-Rutland,Blanks,Democratic,9,68002
Bennington,State Senate,BEN,Manchester,Bennington 4,Blanks,Democratic,42,68002
Bennington,State Senate,BEN,Peru,Bennington-Rutland,Blanks,Democratic,16,68002
Bennington,State Senate,BEN,Pownal,Bennington 1,Blanks,Democratic,81,68002
Bennington,State Senate,BEN,Readsboro,Windham-Bennington,Blanks,Democratic,12,68002
Bennington,State Senate,BEN,Rupert,Rutland-Bennington,Blanks,Democratic,15,68002
Bennington,State Senate,BEN,Sandgate,Bennington 4,Blanks,Democratic,9,68002
Bennington,State Senate,BEN,Searsburg,Windham-Bennington,Blanks,Democratic,1,68002
Bennington,State Senate,BEN,Shaftsbury,Bennington 3,Blanks,Democratic,34,68002
Bennington,State Senate,BEN,Stamford,Windham-Bennington,Blanks,Democratic,10,68002
Bennington,State Senate,BEN,Sunderland,Bennington 3,Blanks,Democratic,4,68002
Bennington,State Senate,BEN,Sunderland,Bennington 4,Blanks,Democratic,3,68002
Windham,State Senate,BEN,Wilmington,Windham 6,Blanks,Democratic,25,68002
Bennington,State Senate,BEN,Winhall,Windham-Bennington-Windsor,Blanks,Democratic,9,68002
Bennington,State Senate,BEN,Woodford,Bennington 1,Blanks,Democratic,5,68002
Bennington,State Senate,BEN,Arlington,Bennington 4,Total Votes Cast,Democratic,0,68002
Bennington,State Senate,BEN,Bennington,Bennington 2-1,Total Votes Cast,Democratic,1966,68002
Bennington,State Senate,BEN,Bennington,Bennington 2-2,Total Votes Cast,Democratic,904,68002
Bennington,State Senate,BEN,Dorset,Bennington-Rutland,Total Votes Cast,Democratic,0,68002
Bennington,State Senate,BEN,Landgrove,Bennington-Rutland,Total Votes Cast,Democratic,0,68002
Bennington,State Senate,BEN,Manchester,Bennington 4,Total Votes Cast,Democratic,0,68002
Bennington,State Senate,BEN,Peru,Bennington-Rutland,Total Votes Cast,Democratic,0,68002
Bennington,State Senate,BEN,Pownal,Bennington 1,Total Votes Cast,Democratic,0,68002
Bennington,State Senate,BEN,Readsboro,Windham-Bennington,Total Votes Cast,Democratic,0,68002
Bennington,State Senate,BEN,Rupert,Rutland-Bennington,Total Votes Cast,Democratic,0,68002
Bennington,State Senate,BEN,Sandgate,Bennington 4,Total Votes Cast,Democratic,0,68002
Bennington,State Senate,BEN,Searsburg,Windham-Bennington,Total Votes Cast,Democratic,0,68002
Bennington,State Senate,BEN,Shaftsbury,Bennington 3,Total Votes Cast,Democratic,0,68002
Bennington,State Senate,BEN,Stamford,Windham-Bennington,Total Votes Cast,Democratic,0,68002
Bennington,State Senate,BEN,Sunderland,Bennington 3,Total Votes Cast,Democratic,14,68002
Bennington,State Senate,BEN,Sunderland,Bennington 4,Total Votes Cast,Democratic,12,68002
Windham,State Senate,BEN,Wilmington,Windham 6,Total Votes Cast,Democratic,0,68002
Bennington,State Senate,BEN,Winhall,Windham-Bennington-Windsor,Total Votes Cast,Democratic,0,68002
Bennington,State Senate,BEN,Woodford,Bennington 1,Total Votes Cast,Democratic,0,68002
Bennington,State Senate,BEN,Arlington,Bennington 4,Warren H. Roaf,Republican,33,68041
Bennington,State Senate,BEN,Bennington,Bennington 2-1,Warren H. Roaf,Republican,72,68041
Bennington,State Senate,BEN,Bennington,Bennington 2-2,Warren H. Roaf,Republican,77,68041
Bennington,State Senate,BEN,Dorset,Bennington-Rutland,Warren H. Roaf,Republican,40,68041
Bennington,State Senate,BEN,Landgrove,Bennington-Rutland,Warren H. Roaf,Republican,4,68041
Bennington,State Senate,BEN,Manchester,Bennington 4,Warren H. Roaf,Republican,77,68041
Bennington,State Senate,BEN,Peru,Bennington-Rutland,Warren H. Roaf,Republican,10,68041
Bennington,State Senate,BEN,Pownal,Bennington 1,Warren H. Roaf,Republican,33,68041
Bennington,State Senate,BEN,Readsboro,Windham-Bennington,Warren H. Roaf,Republican,4,68041
Bennington,State Senate,BEN,Rupert,Rutland-Bennington,Warren H. Roaf,Republican,27,68041
Bennington,State Senate,BEN,Sandgate,Bennington 4,Warren H. Roaf,Republican,6,68041
Bennington,State Senate,BEN,Searsburg,Windham-Bennington,Warren H. Roaf,Republican,6,68041
Bennington,State Senate,BEN,Shaftsbury,Bennington 3,Warren H. Roaf,Republican,41,68041
Bennington,State Senate,BEN,Stamford,Windham-Bennington,Warren H. Roaf,Republican,1,68041
Bennington,State Senate,BEN,Sunderland,Bennington 3,Warren H. Roaf,Republican,1,68041
Bennington,State Senate,BEN,Sunderland,Bennington 4,Warren H. Roaf,Republican,9,68041
Windham,State Senate,BEN,Wilmington,Windham 6,Warren H. Roaf,Republican,20,68041
Bennington,State Senate,BEN,Winhall,Windham-Bennington-Windsor,Warren H. Roaf,Republican,11,68041
Bennington,State Senate,BEN,Woodford,Bennington 1,Warren H. Roaf,Republican,2,68041
Bennington,State Senate,BEN,Arlington,Bennington 4,Write Ins,Republican,1,68041
Bennington,State Senate,BEN,Bennington,Bennington 2-1,Write Ins,Republican,6,68041
Bennington,State Senate,BEN,Bennington,Bennington 2-2,Write Ins,Republican,14,68041
Bennington,State Senate,BEN,Dorset,Bennington-Rutland,Write Ins,Republican,5,68041
Bennington,State Senate,BEN,Landgrove,Bennington-Rutland,Write Ins,Republican,0,68041
Bennington,State Senate,BEN,Manchester,Bennington 4,Write Ins,Republican,11,68041
Bennington,State Senate,BEN,Peru,Bennington-Rutland,Write Ins,Republican,1,68041
Bennington,State Senate,BEN,Pownal,Bennington 1,Write Ins,Republican,1,68041
Bennington,State Senate,BEN,Readsboro,Windham-Bennington,Write Ins,Republican,1,68041
Bennington,State Senate,BEN,Rupert,Rutland-Bennington,Write Ins,Republican,0,68041
Bennington,State Senate,BEN,Sandgate,Bennington 4,Write Ins,Republican,1,68041
Bennington,State Senate,BEN,Searsburg,Windham-Bennington,Write Ins,Republican,0,68041
Bennington,State Senate,BEN,Shaftsbury,Bennington 3,Write Ins,Republican,3,68041
Bennington,State Senate,BEN,Stamford,Windham-Bennington,Write Ins,Republican,0,68041
Bennington,State Senate,BEN,Sunderland,Bennington 3,Write Ins,Republican,0,68041
Bennington,State Senate,BEN,Sunderland,Bennington 4,Write Ins,Republican,0,68041
Windham,State Senate,BEN,Wilmington,Windham 6,Write Ins,Republican,2,68041
Bennington,State Senate,BEN,Winhall,Windham-Bennington-Windsor,Write Ins,Republican,2,68041
Bennington,State Senate,BEN,Woodford,Bennington 1,Write Ins,Republican,0,68041
Bennington,State Senate,BEN,Arlington,Bennington 4,Blanks,Republican,60,68041
Bennington,State Senate,BEN,Bennington,Bennington 2-1,Blanks,Republican,118,68041
Bennington,State Senate,BEN,Bennington,Bennington 2-2,Blanks,Republican,133,68041
Bennington,State Senate,BEN,Dorset,Bennington-Rutland,Blanks,Republican,91,68041
Bennington,State Senate,BEN,Landgrove,Bennington-Rutland,Blanks,Republican,14,68041
Bennington,State Senate,BEN,Manchester,Bennington 4,Blanks,Republican,191,68041
Bennington,State Senate,BEN,Peru,Bennington-Rutland,Blanks,Republican,15,68041
Bennington,State Senate,BEN,Pownal,Bennington 1,Blanks,Republican,10,68041
Bennington,State Senate,BEN,Readsboro,Windham-Bennington,Blanks,Republican,19,68041
Bennington,State Senate,BEN,Rupert,Rutland-Bennington,Blanks,Republican,85,68041
Bennington,State Senate,BEN,Sandgate,Bennington 4,Blanks,Republican,4,68041
Bennington,State Senate,BEN,Searsburg,Windham-Bennington,Blanks,Republican,8,68041
Bennington,State Senate,BEN,Shaftsbury,Bennington 3,Blanks,Republican,54,68041
Bennington,State Senate,BEN,Stamford,Windham-Bennington,Blanks,Republican,5,68041
Bennington,State Senate,BEN,Sunderland,Bennington 3,Blanks,Republican,5,68041
Bennington,State Senate,BEN,Sunderland,Bennington 4,Blanks,Republican,15,68041
Windham,State Senate,BEN,Wilmington,Windham 6,Blanks,Republican,40,68041
Bennington,State Senate,BEN,Winhall,Windham-Bennington-Windsor,Blanks,Republican,27,68041
Bennington,State Senate,BEN,Woodford,Bennington 1,Blanks,Republican,2,68041
Bennington,State Senate,BEN,Arlington,Bennington 4,Total Votes Cast,Republican,0,68041
Bennington,State Senate,BEN,Bennington,Bennington 2-1,Total Votes Cast,Republican,196,68041
Bennington,State Senate,BEN,Bennington,Bennington 2-2,Total Votes Cast,Republican,224,68041
Bennington,State Senate,BEN,Dorset,Bennington-Rutland,Total Votes Cast,Republican,0,68041
Bennington,State Senate,BEN,Landgrove,Bennington-Rutland,Total Votes Cast,Republican,0,68041
Bennington,State Senate,BEN,Manchester,Bennington 4,Total Votes Cast,Republican,0,68041
Bennington,State Senate,BEN,Peru,Bennington-Rutland,Total Votes Cast,Republican,0,68041
Bennington,State Senate,BEN,Pownal,Bennington 1,Total Votes Cast,Republican,0,68041
Bennington,State Senate,BEN,Readsboro,Windham-Bennington,Total Votes Cast,Republican,0,68041
Bennington,State Senate,BEN,Rupert,Rutland-Bennington,Total Votes Cast,Republican,0,68041
Bennington,State Senate,BEN,Sandgate,Bennington 4,Total Votes Cast,Republican,0,68041
Bennington,State Senate,BEN,Searsburg,Windham-Bennington,Total Votes Cast,Republican,0,68041
Bennington,State Senate,BEN,Shaftsbury,Bennington 3,Total Votes Cast,Republican,0,68041
Bennington,State Senate,BEN,Stamford,Windham-Bennington,Total Votes Cast,Republican,0,68041
Bennington,State Senate,BEN,Sunderland,Bennington 3,Total Votes Cast,Republican,6,68041
Bennington,State Senate,BEN,Sunderland,Bennington 4,Total Votes Cast,Republican,24,68041
Windham,State Senate,BEN,Wilmington,Windham 6,Total Votes Cast,Republican,0,68041
Bennington,State Senate,BEN,Winhall,Windham-Bennington-Windsor,Total Votes Cast,Republican,0,68041
Bennington,State Senate,BEN,Woodford,Bennington 1,Total Votes Cast,Republican,0,68041
Caledonia,State Senate,CAL,Barnet,Caledonia 1,Jane Kitchel,Democratic,38,68004
Orange,State Senate,CAL,Bradford,Orange 2,Jane Kitchel,Democratic,26,68004
Caledonia,State Senate,CAL,Burke,Caledonia 4,Jane Kitchel,Democratic,8,68004
Caledonia,State Senate,CAL,Danville,Caledonia-Washington,Jane Kitchel,Democratic,68,68004
Orange,State Senate,CAL,Fairlee,Orange 2,Jane Kitchel,Democratic,20,68004
Caledonia,State Senate,CAL,Groton,Orange-Caledonia,Jane Kitchel,Democratic,14,68004
Caledonia,State Senate,CAL,Hardwick,Caledonia 2,Jane Kitchel,Democratic,43,68004
Caledonia,State Senate,CAL,Kirby,Essex-Caledonia,Jane Kitchel,Democratic,1,68004
Caledonia,State Senate,CAL,Lyndon,Caledonia 4,Jane Kitchel,Democratic,40,68004
Caledonia,State Senate,CAL,Newark,Essex-Caledonia-Orleans,Jane Kitchel,Democratic,9,68004
Orange,State Senate,CAL,Newbury,Orange-Caledonia,Jane Kitchel,Democratic,32,68004
Orange,State Senate,CAL,Orange,Orange 1,Jane Kitchel,Democratic,2,68004
Caledonia,State Senate,CAL,Peacham,Caledonia-Washington,Jane Kitchel,Democratic,43,68004
Caledonia,State Senate,CAL,Ryegate,Caledonia 1,Jane Kitchel,Democratic,18,68004
Caledonia,State Senate,CAL,Sheffield,Orleans-Caledonia,Jane Kitchel,Democratic,8,68004
Caledonia,State Senate,CAL,Saint Johnsbury,Caledonia 3,Jane Kitchel,Democratic,35,68004
Caledonia,State Senate,CAL,Stannard,Caledonia 2,Jane Kitchel,Democratic,18,68004
Caledonia,State Senate,CAL,Sutton,Caledonia 4,Jane Kitchel,Democratic,7,68004
Orange,State Senate,CAL,Topsham,Orange-Caledonia,Jane Kitchel,Democratic,5,68004
Caledonia,State Senate,CAL,Walden,Caledonia 2,Jane Kitchel,Democratic,16,68004
Caledonia,State Senate,CAL,Waterford,Caledonia 1,Jane Kitchel,Democratic,12,68004
Orange,State Senate,CAL,West Fairlee,Orange 2,Jane Kitchel,Democratic,12,68004
Caledonia,State Senate,CAL,Wheelock,Orleans-Caledonia,Jane Kitchel,Democratic,13,68004
Caledonia,State Senate,CAL,Barnet,Caledonia 1,Mike Heath,Democratic,26,68004
Orange,State Senate,CAL,Bradford,Orange 2,Mike Heath,Democratic,15,68004
Caledonia,State Senate,CAL,Burke,Caledonia 4,Mike Heath,Democratic,5,68004
Caledonia,State Senate,CAL,Danville,Caledonia-Washington,Mike Heath,Democratic,29,68004
Orange,State Senate,CAL,Fairlee,Orange 2,Mike Heath,Democratic,15,68004
Caledonia,State Senate,CAL,Groton,Orange-Caledonia,Mike Heath,Democratic,8,68004
Caledonia,State Senate,CAL,Hardwick,Caledonia 2,Mike Heath,Democratic,32,68004
Caledonia,State Senate,CAL,Kirby,Essex-Caledonia,Mike Heath,Democratic,0,68004
Caledonia,State Senate,CAL,Lyndon,Caledonia 4,Mike Heath,Democratic,21,68004
Caledonia,State Senate,CAL,Newark,Essex-Caledonia-Orleans,Mike Heath,Democratic,3,68004
Orange,State Senate,CAL,Newbury,Orange-Caledonia,Mike Heath,Democratic,20,68004
Orange,State Senate,CAL,Orange,Orange 1,Mike Heath,Democratic,10,68004
Caledonia,State Senate,CAL,Peacham,Caledonia-Washington,Mike Heath,Democratic,23,68004
Caledonia,State Senate,CAL,Ryegate,Caledonia 1,Mike Heath,Democratic,15,68004
Caledonia,State Senate,CAL,Sheffield,Orleans-Caledonia,Mike Heath,Democratic,4,68004
Caledonia,State Senate,CAL,Saint Johnsbury,Caledonia 3,Mike Heath,Democratic,51,68004
Caledonia,State Senate,CAL,Stannard,Caledonia 2,Mike Heath,Democratic,11,68004
Caledonia,State Senate,CAL,Sutton,Caledonia 4,Mike Heath,Democratic,3,68004
Orange,State Senate,CAL,Topsham,Orange-Caledonia,Mike Heath,Democratic,4,68004
Caledonia,State Senate,CAL,Walden,Caledonia 2,Mike Heath,Democratic,8,68004
Caledonia,State Senate,CAL,Waterford,Caledonia 1,Mike Heath,Democratic,4,68004
Orange,State Senate,CAL,West Fairlee,Orange 2,Mike Heath,Democratic,5,68004
Caledonia,State Senate,CAL,Wheelock,Orleans-Caledonia,Mike Heath,Democratic,10,68004
Caledonia,State Senate,CAL,Barnet,Caledonia 1,Write Ins,Democratic,2,68004
Orange,State Senate,CAL,Bradford,Orange 2,Write Ins,Democratic,1,68004
Caledonia,State Senate,CAL,Burke,Caledonia 4,Write Ins,Democratic,0,68004
Caledonia,State Senate,CAL,Danville,Caledonia-Washington,Write Ins,Democratic,1,68004
Orange,State Senate,CAL,Fairlee,Orange 2,Write Ins,Democratic,0,68004
Caledonia,State Senate,CAL,Groton,Orange-Caledonia,Write Ins,Democratic,0,68004
